Name,id,Health Labels,Ingredients_with_weights,Ingredients_only,raw_ingr
Shrimp Ceviche Tostadas,e57223,"['PESCATARIAN', 'MEDITERRANEAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE']","['21.22 grams Raw Shrimp', '0.65 grams Jalapeno', '1.87 grams White Onion', '1.08 grams Yellow Bell Peppers', '0.09 grams Cilantro', '1.44 grams Lime Juice', '1.45 grams Orange Juice', '0.65 grams Vegetable Oil', '0.51 grams Kosher Salt', '9.82 grams Red Cabbage', '15.72 grams Mango', '5.57 grams Red Bell Pepper', '0.65 grams Jalapeno', '0.37 grams Cilantro Leaves', '1.31 grams Vegetable Oil', '3.13 grams Lime', '0.0 grams Kosher Salt', '11.75 grams Avocado', '0.72 grams Lime Juice', '0.0 grams Kosher Salt', '8.98 grams Corn Tortillas', '12.99 grams Vegetable Oil', '0.0 grams Kosher Salt']","['Lime', 'Corn Tortillas', 'Yellow Bell Peppers', 'White Onion', 'Jalapeno', 'Raw Shrimp', 'Lime Juice', 'Vegetable Oil', 'Mango', 'Red Bell Pepper', 'Avocado', 'Kosher Salt', 'Orange Juice', 'Red Cabbage', 'Cilantro Leaves', 'Cilantro']","[{'retainedWeight': 21.219091506312775, 'exactFood': 'Raw Shrimp'}, {'retainedWeight': 0.654921248098549, 'exactFood': 'Jalapeno'}, {'retainedWeight': 1.8712035659958541, 'exactFood': 'White Onion'}, {'retainedWeight': 1.0759420504476163, 'exactFood': 'Yellow Bell Peppers'}, {'retainedWeight': 0.0935601782982109, 'exactFood': 'Cilantro'}, {'retainedWeight': 1.4408267457924477, 'exactFood': 'Lime Juice'}, {'retainedWeight': 1.4501827636222688, 'exactFood': 'Orange Juice'}, {'retainedWeight': 0.654921248098549, 'exactFood': 'Vegetable Oil'}, {'retainedWeight': 0.5101984937226898, 'exactFood': 'Kosher Salt'}, {'retainedWeight': 9.823818721478235, 'exactFood': 'Red Cabbage'}, {'retainedWeight': 15.718109954365175, 'exactFood': 'Mango'}, {'retainedWeight': 5.566830608837666, 'exactFood': 'Red Bell Pepper'}, {'retainedWeight': 0.654921248098549, 'exactFood': 'Jalapeno'}, {'retainedWeight': 0.37424071319917085, 'exactFood': 'Cilantro Leaves'}, {'retainedWeight': 1.309842496197098, 'exactFood': 'Vegetable Oil'}, {'retainedWeight': 3.134265973043056, 'exactFood': 'Lime'}, {'retainedWeight': 0.0, 'exactFood': 'Kosher Salt'}, {'retainedWeight': 11.75349739891146, 'exactFood': 'Avocado'}, {'retainedWeight': 0.7204133728962239, 'exactFood': 'Lime Juice'}, {'retainedWeight': 0.0, 'exactFood': 'Kosher Salt'}, {'retainedWeight': 8.981777116780101, 'exactFood': 'Corn Tortillas'}, {'retainedWeight': 12.991434595804304, 'exactFood': 'Vegetable Oil'}, {'retainedWeight': 0.0, 'exactFood': 'Kosher Salt'}]"
Mushroom Do Pyaza,e73660,"['VEGETARIAN', 'PESCATARIAN', 'MEDITERRANEAN', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['19.33 grams Mushroom', '38.67 grams Onions', '38.05 grams Tomatoes', '0.02 grams Turmeric', '0.1 grams Chilli powder', '0.35 grams salt', '0.14 grams coriander', '0.15 grams Masala', '0.38 grams Cream', '2.17 grams Oil', '0.65 grams Garlic']","['Onions', 'Garlic', 'Cream', 'Turmeric', 'Mushroom', 'Tomatoes', 'Masala', 'Oil', 'Chilli powder', 'coriander', 'salt']","[{'retainedWeight': 19.333198000939795, 'exactFood': 'Mushroom'}, {'retainedWeight': 38.66639600187959, 'exactFood': 'Onions'}, {'retainedWeight': 38.04773366584952, 'exactFood': 'Tomatoes'}, {'retainedWeight': 0.015144338453528965, 'exactFood': 'Turmeric'}, {'retainedWeight': 0.1043992692050749, 'exactFood': 'Chilli powder'}, {'retainedWeight': 0.34799756401691634, 'exactFood': 'salt'}, {'retainedWeight': 0.13919902560676653, 'exactFood': 'coriander'}, {'retainedWeight': 0.14693230480714245, 'exactFood': 'Masala'}, {'retainedWeight': 0.3840862003048186, 'exactFood': 'Cream'}, {'retainedWeight': 2.165318176105257, 'exactFood': 'Oil'}, {'retainedWeight': 0.649595452831577, 'exactFood': 'Garlic'}]"
Barbecue Pork On Buns,e65160,"['DAIRY_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE']","['48.08 grams pork loin roast', '6.62 grams onions', '9.76 grams cola', '11.37 grams barbecue sauce', '24.17 grams sandwich buns']","['barbecue sauce', 'cola', 'sandwich buns', 'pork loin roast', 'onions']","[{'retainedWeight': 48.0784395977467, 'exactFood': 'pork loin roast'}, {'retainedWeight': 6.624675972523896, 'exactFood': 'onions'}, {'retainedWeight': 9.762122513111212, 'exactFood': 'cola'}, {'retainedWeight': 11.367943968851005, 'exactFood': 'barbecue sauce'}, {'retainedWeight': 24.16681794776717, 'exactFood': 'sandwich buns'}]"
Roast Turkey With Pan Gravy,e20172,"['EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE']","['69.56 grams turkey', '4.83 grams unsalted butter', '0.27 grams fresh sage', '0.06 grams fresh rosemary', '0.17 grams kosher salt', '0.04 grams black pepper', '24.54 grams turkey stock', '0.53 grams all-purpose flour']","['fresh rosemary', 'turkey', 'all-purpose flour', 'black pepper', 'unsalted butter', 'kosher salt', 'fresh sage', 'turkey stock']","[{'retainedWeight': 69.56061376355159, 'exactFood': 'turkey'}, {'retainedWeight': 4.834939293231684, 'exactFood': 'unsalted butter'}, {'retainedWeight': 0.2726309381205531, 'exactFood': 'fresh sage'}, {'retainedWeight': 0.05793407435061754, 'exactFood': 'fresh rosemary'}, {'retainedWeight': 0.16542450152424695, 'exactFood': 'kosher salt'}, {'retainedWeight': 0.03919069735482951, 'exactFood': 'black pepper'}, {'retainedWeight': 24.53678443084978, 'exactFood': 'turkey stock'}, {'retainedWeight': 0.5324823010167054, 'exactFood': 'all-purpose flour'}]"
Roasted Rosemary-onion Potatoes,e30734,"['SUGAR_CONSCIOUS', 'PLANT_BASED', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'MEDITERRANEAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['89.96 grams red potatoes', '4.46 grams onion', '4.17 grams vegetable oil', '0.98 grams dried rosemary', '0.15 grams dried thyme', '0.22 grams salt', '0.05 grams pepper']","['dried rosemary', 'onion', 'vegetable oil', 'pepper', 'salt', 'dried thyme', 'red potatoes']","[{'retainedWeight': 89.96470561366299, 'exactFood': 'red potatoes'}, {'retainedWeight': 4.462610066186557, 'exactFood': 'onion'}, {'retainedWeight': 4.165102728440787, 'exactFood': 'vegetable oil'}, {'retainedWeight': 0.9817742145610425, 'exactFood': 'dried rosemary'}, {'retainedWeight': 0.14875366887288524, 'exactFood': 'dried thyme'}, {'retainedWeight': 0.22313050330932788, 'exactFood': 'salt'}, {'retainedWeight': 0.0539232049664209, 'exactFood': 'pepper'}]"
Candied Cinnamon Pecans,e07899,"['KIDNEY_FRIENDLY', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'MILK_FREE', 'PEANUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'FODMAP_FREE', 'KOSHER']","['28.42 grams sugar', '0.37 grams ground cinnamon', '0.43 grams salt', '3.75 grams egg white', '1.4 grams water', '1.19 grams vanilla extract', '64.44 grams pecan']","['sugar', 'vanilla extract', 'water', 'pecan', 'ground cinnamon', 'salt', 'egg white']","[{'retainedWeight': 28.415136665814938, 'exactFood': 'sugar'}, {'retainedWeight': 0.36939677665559423, 'exactFood': 'ground cinnamon'}, {'retainedWeight': 0.42622704998722405, 'exactFood': 'salt'}, {'retainedWeight': 3.7507980398875715, 'exactFood': 'egg white'}, {'retainedWeight': 1.4005598070859642, 'exactFood': 'water'}, {'retainedWeight': 1.1934357399642275, 'exactFood': 'vanilla extract'}, {'retainedWeight': 64.44444592060448, 'exactFood': 'pecan'}]"
Saucy Porcupine Meatballs,e01882,"['DAIRY_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'KOSHER']","['43.93 grams Tomato Sauce', '2.66 grams brown sugar', '4.16 grams egg', '43.93 grams extra lean ground beef', '4.72 grams rice', '0.55 grams Worcestershire sauce', '0.0 grams salt', '0.03 grams black pepper']","['rice', 'egg', 'Worcestershire sauce', 'black pepper', 'brown sugar', 'Tomato Sauce', 'extra lean ground beef', 'salt']","[{'retainedWeight': 43.933532084045254, 'exactFood': 'Tomato Sauce'}, {'retainedWeight': 2.6635636139356094, 'exactFood': 'brown sugar'}, {'retainedWeight': 4.164844923678822, 'exactFood': 'egg'}, {'retainedWeight': 43.933532084045254, 'exactFood': 'extra lean ground beef'}, {'retainedWeight': 4.721771861147501, 'exactFood': 'rice'}, {'retainedWeight': 0.5549090862741126, 'exactFood': 'Worcestershire sauce'}, {'retainedWeight': 0.0, 'exactFood': 'salt'}, {'retainedWeight': 0.027846346873433982, 'exactFood': 'black pepper'}]"
Fried Scallops,e65636,"['LOW_FAT_ABS', 'SUGAR_CONSCIOUS', 'PESCATARIAN', 'MEDITERRANEAN', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'ALCOHOL_FREE', 'SULPHITE_FREE']","['83.81 grams scallops', '3.97 grams egg', '1.39 grams milk', '0.0 grams salt', '0.07 grams black pepper', '5.77 grams flour', '4.99 grams bread crumbs']","['flour', 'egg', 'black pepper', 'salt', 'bread crumbs', 'scallops', 'milk']","[{'retainedWeight': 83.81158321801502, 'exactFood': 'scallops'}, {'retainedWeight': 3.9726176152110377, 'exactFood': 'egg'}, {'retainedWeight': 1.3857968425154783, 'exactFood': 'milk'}, {'retainedWeight': 0.0, 'exactFood': 'salt'}, {'retainedWeight': 0.06698018072158145, 'exactFood': 'black pepper'}, {'retainedWeight': 5.77415351048116, 'exactFood': 'flour'}, {'retainedWeight': 4.988868633055722, 'exactFood': 'bread crumbs'}]"
Crock Pot Creamy Ranch Chicken,e02502,"['EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE']","['35.52 grams boneless skinless chicken breasts', '41.72 grams Russet potatoes', '7.83 grams baby carrots', '9.96 grams can condensed cream of chicken soup', '3.98 grams milk', '0.99 grams parsley']","['Russet potatoes', 'can condensed cream of chicken soup', 'baby carrots', 'parsley', 'boneless skinless chicken breasts', 'milk']","[{'retainedWeight': 35.51690480620763, 'exactFood': 'boneless skinless chicken breasts'}, {'retainedWeight': 41.71930546170344, 'exactFood': 'Russet potatoes'}, {'retainedWeight': 7.834611354310505, 'exactFood': 'baby carrots'}, {'retainedWeight': 9.9564852627696, 'exactFood': 'can condensed cream of chicken soup'}, {'retainedWeight': 3.9825941051078404, 'exactFood': 'milk'}, {'retainedWeight': 0.9900990099009902, 'exactFood': 'parsley'}]"
Blueberry Cheese Cake,e51047,"['VEGETARIAN', 'PESCATARIAN', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['12.38 grams graham crackers', '0.1 grams ground cinnamon', '8.33 grams unsalted butter', '16.72 grams cream cheese', '9.51 grams eggs', '14.74 grams sugar', '33.91 grams sour cream', '4.28 grams lemon', '0.04 grams vanilla extract', '0.0 grams Blueberry pie']","['sugar', 'lemon', 'Blueberry pie', 'eggs', 'sour cream', 'graham crackers', 'ground cinnamon', 'unsalted butter', 'cream cheese', 'vanilla extract']","[{'retainedWeight': 12.383555404534176, 'exactFood': 'graham crackers'}, {'retainedWeight': 0.09582513110651446, 'exactFood': 'ground cinnamon'}, {'retainedWeight': 8.329415242335488, 'exactFood': 'unsalted butter'}, {'retainedWeight': 16.71751858621716, 'exactFood': 'cream cheese'}, {'retainedWeight': 9.508801471338742, 'exactFood': 'eggs'}, {'retainedWeight': 14.742327862540686, 'exactFood': 'sugar'}, {'retainedWeight': 33.90735408384358, 'exactFood': 'sour cream'}, {'retainedWeight': 4.275275080136799, 'exactFood': 'lemon'}, {'retainedWeight': 0.03992713794687167, 'exactFood': 'vanilla extract'}, {'retainedWeight': 0.0, 'exactFood': 'Blueberry pie'}]"
Quick Whole Wheat And Molasses Bread,e24119,"['VEGETARIAN', 'PESCATARIAN', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['1.35 grams oil', '40.25 grams buttermilk', '33.53 grams whole wheat flour', '7.74 grams cornmeal', '0.06 grams salt', '0.45 grams baking soda', '16.61 grams molasses']","['cornmeal', 'molasses', 'baking soda', 'buttermilk', 'oil', 'whole wheat flour', 'salt']","[{'retainedWeight': 1.3488397693843288, 'exactFood': 'oil'}, {'retainedWeight': 40.251606698534076, 'exactFood': 'buttermilk'}, {'retainedWeight': 33.53477451189052, 'exactFood': 'whole wheat flour'}, {'retainedWeight': 7.738166022452878, 'exactFood': 'cornmeal'}, {'retainedWeight': 0.06321760300452738, 'exactFood': 'salt'}, {'retainedWeight': 0.4534466713794043, 'exactFood': 'baking soda'}, {'retainedWeight': 16.609948723354268, 'exactFood': 'molasses'}]"
The Culinary Jumble,e32595,"['SUGAR_CONSCIOUS', 'LOW_POTASSIUM', 'KIDNEY_FRIENDLY', 'VEGETARIAN', 'PESCATARIAN', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['7.12 grams water', '1.5 grams white sugar', '3.0 grams yeast', '1.68 grams vegetable oil', '37.85 grams flour', '19.23 grams flour', '0.29 grams sea salt', '29.32 grams milk']","['flour', 'sea salt', 'yeast', 'water', 'white sugar', 'vegetable oil', 'milk']","[{'retainedWeight': 7.119878831879986, 'exactFood': 'water'}, {'retainedWeight': 1.5020841417214414, 'exactFood': 'white sugar'}, {'retainedWeight': 3.004168283493665, 'exactFood': 'yeast'}, {'retainedWeight': 1.6823342387564524, 'exactFood': 'vegetable oil'}, {'retainedWeight': 37.85252037202018, 'exactFood': 'flour'}, {'retainedWeight': 19.226677014359456, 'exactFood': 'flour'}, {'retainedWeight': 0.29165467087063635, 'exactFood': 'sea salt'}, {'retainedWeight': 29.32068244689817, 'exactFood': 'milk'}]"
One Pot Garlic Parmesan Pasta,e76922,"['EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE']","['2.73 grams unsalted butter', '1.15 grams garlic', '46.07 grams chicken broth', '23.42 grams milk', '21.77 grams fettuccine', '0.27 grams Kosher salt', '0.3 grams black pepper', '3.57 grams Parmesan cheese', '0.73 grams parsley']","['Parmesan cheese', 'fettuccine', 'Kosher salt', 'black pepper', 'unsalted butter', 'parsley', 'garlic', 'chicken broth', 'milk']","[{'retainedWeight': 2.725808830415977, 'exactFood': 'unsalted butter'}, {'retainedWeight': 1.15175021003492, 'exactFood': 'garlic'}, {'retainedWeight': 46.0700084013968, 'exactFood': 'chicken broth'}, {'retainedWeight': 23.418920937376708, 'exactFood': 'milk'}, {'retainedWeight': 21.767712809072382, 'exactFood': 'fettuccine'}, {'retainedWeight': 0.2698854156542703, 'exactFood': 'Kosher salt'}, {'retainedWeight': 0.2982954573808945, 'exactFood': 'black pepper'}, {'retainedWeight': 3.5681761389792777, 'exactFood': 'Parmesan cheese'}, {'retainedWeight': 0.7294417996887826, 'exactFood': 'parsley'}]"
Oil Free Vegan Pesto,e68066,"['SUGAR_CONSCIOUS', 'LOW_POTASSIUM', 'KIDNEY_FRIENDLY', 'KETO_FRIENDLY', 'PLANT_BASED', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'SPECIFIC_CARBS', 'MEDITERRANEAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['18.03 grams fresh basil', '1.69 grams garlic', '0.38 grams walnuts', '12.67 grams pine nuts', '5.73 grams lemon juice', '18.03 grams nutritional yeast', '42.62 grams low sodium vegetable broth', '0.56 grams Sea salt', '0.3 grams pepper']","['nutritional yeast', 'pine nuts', 'fresh basil', 'low sodium vegetable broth', 'walnuts', 'Sea salt', 'pepper', 'lemon juice', 'garlic']","[{'retainedWeight': 18.02569950625359, 'exactFood': 'fresh basil'}, {'retainedWeight': 1.6899093287112743, 'exactFood': 'garlic'}, {'retainedWeight': 0.37553540638028315, 'exactFood': 'walnuts'}, {'retainedWeight': 12.674319965334556, 'exactFood': 'pine nuts'}, {'retainedWeight': 5.726914947202506, 'exactFood': 'lemon juice'}, {'retainedWeight': 18.025699505948847, 'exactFood': 'nutritional yeast'}, {'retainedWeight': 42.62326862416214, 'exactFood': 'low sodium vegetable broth'}, {'retainedWeight': 0.5612286741548045, 'exactFood': 'Sea salt'}, {'retainedWeight': 0.2974240418519796, 'exactFood': 'pepper'}]"
Pumpkin Spice Protein Smoothie,e55503,"['PLANT_BASED', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'KOSHER']","['15.26 grams pumpkin puree', '14.41 grams banana', '5.61 grams protein powder', '0.32 grams pumpkin pie spice', '4.98 grams maple syrup', '29.9 grams almond milk', '29.52 grams ice']","['protein powder', 'ice', 'maple syrup', 'pumpkin puree', 'banana', 'almond milk', 'pumpkin pie spice']","[{'retainedWeight': 15.260043600124572, 'exactFood': 'pumpkin puree'}, {'retainedWeight': 14.412955465587045, 'exactFood': 'banana'}, {'retainedWeight': 5.605730302086577, 'exactFood': 'protein powder'}, {'retainedWeight': 0.3176580504515727, 'exactFood': 'pumpkin pie spice'}, {'retainedWeight': 4.982871379632513, 'exactFood': 'maple syrup'}, {'retainedWeight': 29.89722827779508, 'exactFood': 'almond milk'}, {'retainedWeight': 29.523512924322638, 'exactFood': 'ice'}]"
Macaroni And 4 Cheeses,e65563,"['VEGETARIAN', 'PESCATARIAN', 'MEDITERRANEAN', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'SULPHITE_FREE', 'KOSHER']","['23.34 grams elbow macaroni', '29.17 grams winter squash', '25.11 grams 1 percent lowfat milk', '9.05 grams Cheddar', '4.53 grams Monterey Jack', '6.38 grams ricotta cheese', '0.27 grams salt', '0.26 grams mustard', '0.01 grams cayenne pepper', '0.96 grams Parmesan', '0.69 grams bread crumbs', '0.23 grams olive oil']","['1 percent lowfat milk', 'mustard', 'Parmesan', 'ricotta cheese', 'winter squash', 'Cheddar', 'elbow macaroni', 'salt', 'bread crumbs', 'Monterey Jack', 'cayenne pepper', 'olive oil']","[{'retainedWeight': 23.336174968447658, 'exactFood': 'elbow macaroni'}, {'retainedWeight': 29.170218710559574, 'exactFood': 'winter squash'}, {'retainedWeight': 25.106360110516096, 'exactFood': '1 percent lowfat milk'}, {'retainedWeight': 9.05475282674351, 'exactFood': 'Cheddar'}, {'retainedWeight': 4.527376413371755, 'exactFood': 'Monterey Jack'}, {'retainedWeight': 6.379484946114745, 'exactFood': 'ricotta cheese'}, {'retainedWeight': 0.2744449413549223, 'exactFood': 'salt'}, {'retainedWeight': 0.25723729621430425, 'exactFood': 'mustard'}, {'retainedWeight': 0.011575678329643692, 'exactFood': 'cayenne pepper'}, {'retainedWeight': 0.9563198419880417, 'exactFood': 'Parmesan'}, {'retainedWeight': 0.6945406997668789, 'exactFood': 'bread crumbs'}, {'retainedWeight': 0.23151356659287384, 'exactFood': 'olive oil'}]"
Clear Chicken Soup,e00087,"['MEDITERRANEAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['31.56 grams chicken', '6.94 grams onion', '3.85 grams carrot', '3.03 grams garlic', '0.95 grams ginger', '0.05 grams turmeric', '0.85 grams olive oil', '0.45 grams cornflour', '3.74 grams water', '0.29 grams pepper', '0.52 grams salt', '44.88 grams water', '0.0 grams lemon juice', '1.93 grams Ginger', '0.96 grams coriander leaves']","['ginger', 'water', 'Ginger', 'coriander leaves', 'carrot', 'onion', 'turmeric', 'cornflour', 'pepper', 'olive oil', 'garlic', 'salt', 'lemon juice', 'chicken']","[{'retainedWeight': 31.56037577240426, 'exactFood': 'chicken'}, {'retainedWeight': 6.943282669928937, 'exactFood': 'onion'}, {'retainedWeight': 3.8503658442333197, 'exactFood': 'carrot'}, {'retainedWeight': 3.029796074150809, 'exactFood': 'garlic'}, {'retainedWeight': 0.9468112731721278, 'exactFood': 'ginger'}, {'retainedWeight': 0.047340563658606394, 'exactFood': 'turmeric'}, {'retainedWeight': 0.852130145854915, 'exactFood': 'olive oil'}, {'retainedWeight': 0.44973535474915705, 'exactFood': 'cornflour'}, {'retainedWeight': 3.739904529029905, 'exactFood': 'water'}, {'retainedWeight': 0.2888957897266227, 'exactFood': 'pepper'}, {'retainedWeight': 0.523549737466254, 'exactFood': 'salt'}, {'retainedWeight': 44.87885434835886, 'exactFood': 'water'}, {'retainedWeight': 0.0, 'exactFood': 'lemon juice'}, {'retainedWeight': 1.925971931510818, 'exactFood': 'Ginger'}, {'retainedWeight': 0.962985965755409, 'exactFood': 'coriander leaves'}]"
